topic,period,p_value,odds_ratio,ci_lower,ci_upper,rate_difference,count_chart_topic,count_nochart_topic,total_chart,total_nochart,p_adjusted,significant,direction
40,2005-2009,0.8518772039833469,0.9427791168777886,0.6597790833270003,1.38808889014689,-0.0008389795106653417,30,370,2138,24881,0.9795238972979934,False,neutral
41,2005-2009,0.6322667471205821,0.0,0.02113086332040979,5.875309687577429,-0.0006430609702182389,0,16,2138,24881,0.9374941055936727,False,neutral
42,2005-2009,1.0,0.9308716026241799,0.394842223215559,2.7216499952987077,-0.00013865814184780547,4,50,2138,24881,1.0,False,neutral
43,2005-2009,0.24430177564132996,0.5856023460040677,0.28646938170545433,1.3925910170516433,-0.0019764048808718648,6,119,2138,24881,0.6547287587187642,False,neutral
44,2005-2009,0.2689866617750309,0.0,0.012884998606444988,3.4656268332296105,-0.001085165387243278,0,27,2138,24881,0.6931579361125796,False,neutral
45,2005-2009,0.5219545438872721,0.7263204225352112,0.38334691975775925,1.5408124169496404,-0.001402672981577529,8,128,2138,24881,0.9202882747486114,False,neutral
46,2005-2009,0.4329081934604142,1.138702681835729,0.8340926650341006,1.5882253432248332,0.002296450280134185,41,420,2138,24881,0.8287099703385072,False,neutral
47,2005-2009,0.46148681408964254,1.3437545100303074,0.6373409470289352,3.2605746946622935,0.0007164129319170097,6,52,2138,24881,0.8588782373335014,False,neutral
48,2005-2009,1.0,0.9946340209498105,0.5521493158083832,1.957754114554477,-2.51148695103948e-05,10,117,2138,24881,1.0,False,neutral
49,2005-2009,0.020980650526045898,0.0,0.006458294449027493,1.693747577460994,-0.002210522085125196,0,55,2138,24881,0.1171419654370896,False,neutral
50,2005-2009,0.01658357912624583,0.6067458994843173,0.410984023222797,0.9310243026511785,-0.007141984621353301,24,457,2138,24881,0.11110998014584708,False,neutral
51,2005-2009,0.7211827636777581,0.8140168934772407,0.41262486548769745,1.8243976915850748,-0.0007450431312166586,7,100,2138,24881,0.9663849033281958,False,neutral
52,2005-2009,1.0,0.0,0.15792991738929624,95.23416550243142,-4.019131063863993e-05,0,1,2138,24881,1.0,False,neutral
53,2005-2009,0.3021825612819542,0.7072407848680347,0.41409017161426115,1.3034932866548032,-0.002304966025559493,12,197,2138,24881,0.7128358738144925,False,neutral
54,2005-2009,0.7968489289583206,0.7120967356497634,0.27783494508230777,2.4332154127482517,-0.0005661936787302133,3,49,2138,24881,0.9795238972979934,False,neutral
55,2005-2009,0.36704807452934785,0.30592567051695685,0.08856284839037544,2.3153827658618726,-0.0010595429567472696,1,38,2138,24881,0.7452188179838275,False,neutral
56,2005-2009,0.07413516440719989,0.0,0.008605736890025556,2.2759248022789236,-0.001647843736184237,0,41,2138,24881,0.2921797656048466,False,neutral
57,2005-2009,0.0005742621261787308,1.6649029982363315,1.273186595829408,2.207922133201372,0.010836107467428965,59,417,2138,24881,0.007695112490794994,True,overrepresented
58,2005-2009,0.8246617829016487,1.0744407562418818,0.5151664153599402,2.5888062721811287,0.00019392589361469066,6,65,2138,24881,0.9795238972979934,False,neutral
59,2005-2009,0.7194076749109029,0.8783110692021583,0.5534467268188732,1.469887058350718,-0.001091688485836172,17,225,2138,24881,0.9663849033281958,False,neutral
60,2005-2009,0.5982207880821839,1.1529442417926004,0.637009917347624,2.2770530080978975,0.0006179461007078443,10,101,2138,24881,0.9374941055936727,False,neutral
61,2005-2009,0.769527984538181,0.5964179391145683,0.2048195525553199,2.644229924040108,-0.0006320074198648616,2,39,2138,24881,0.9795238972979934,False,neutral
62,2005-2009,0.16112279437191976,2.025834318079948,0.812639060488358,6.119967693149584,0.0009465072453954726,4,23,2138,24881,0.5368742501452483,False,neutral
63,2005-2009,0.5804908905894632,0.7420961239072292,0.36068222087474466,1.7722530640082386,-0.000971622114905867,6,94,2138,24881,0.9374941055936727,False,neutral
64,2005-2009,0.047187921168237806,0.0,0.008033590674799515,2.119861745946597,-0.0017684176681001568,0,44,2138,24881,0.21077271455146218,False,neutral
65,2005-2009,0.34125915524033784,1.552702280537332,0.6378070043244323,4.626461588337492,0.0006651680709249931,4,30,2138,24881,0.7145113562844574,False,neutral
-1,2010-2014,0.01767061670300263,1.1357363980455577,1.0238379873912864,1.2611561234590545,0.02535207403587686,533,6875,1854,26227,0.10515621234998196,False,neutral
0,2010-2014,2.2180196617490245e-09,0.5365628502636058,0.43278896308691633,0.6723162285364193,-0.036734256375617585,86,2180,1854,26227,7.430365866859232e-08,True,underrepresented
1,2010-2014,8.734453431478184e-19,2.825195597245694,2.3052527035349524,3.485329420627435,0.03849152628887883,113,589,1854,26227,5.852083799090384e-17,True,overrepresented
2,2010-2014,0.33137668571990975,0.6917772532006294,0.3889129832862197,1.3493158590105498,-0.0023845005367419273,10,204,1854,26227,0.5692881523906141,False,neutral
3,2010-2014,1.0,0.9917130015986808,0.6399340409144176,1.612047472958703,-8.475089017226378e-05,19,271,1854,26227,1.0,False,neutral
4,2010-2014,0.40581374102704737,1.1680806351183064,0.812315634357198,1.7322668872021334,0.0022205720374545886,29,352,1854,26227,0.6466208857569133,False,neutral
5,2010-2014,0.0026600065103273055,0.6089468511015751,0.44131515584058384,0.8622700194371541,-0.012076785910613869,36,826,1854,26227,0.025460062313132782,True,underrepresented
6,2010-2014,0.1729952558618893,0.5809070352558998,0.29815452077196514,1.2910080792835419,-0.00270624954832773,7,170,1854,26227,0.39570279133998276,False,neutral
7,2010-2014,0.23030287750081796,1.1827449642347951,0.9068905595430071,1.566588362655735,0.0046262140241108765,57,685,1854,26227,0.4821966497673376,False,neutral
8,2010-2014,0.2439878851920571,0.37655867530597553,0.13248534742997542,1.6494085950814381,-0.001780899802319217,2,75,1854,26227,0.4953693426626614,False,neutral
9,2010-2014,0.001899938588211657,0.6172013106825867,0.4557340206808671,0.8550273266375622,-0.013230907532933055,41,927,1854,26227,0.021215980901696838,True,underrepresented
10,2010-2014,0.08984783134204213,0.381327843240323,0.15263371030915684,1.2844535662180026,-0.0026141567344011574,3,111,1854,26227,0.29943246584507943,False,neutral
11,2010-2014,0.14587806523339894,1.44289354159743,0.9137424518521117,2.392066235443855,0.002959967512912839,18,177,1854,26227,0.39570279133998276,False,neutral
12,2010-2014,0.2856035443573826,0.4926501074215069,0.19601934539270177,1.6650163942022875,-0.00166094058310669,3,86,1854,26227,0.5315399297762399,False,neutral
13,2010-2014,1.5233406701436184e-07,0.2935860310249229,0.17724356143513056,0.5233081401037314,-0.016475379732728473,13,616,1854,26227,3.402127496654081e-06,True,underrepresented
14,2010-2014,0.6943803637047481,1.1437451437451438,0.5990882105637424,2.43910922740191,0.0005402586471306503,8,99,1854,26227,0.8615460068188541,False,neutral
15,2010-2014,0.11959396149322321,1.314803247110622,0.9488794901820764,1.8657881756571548,0.004705391633225952,37,400,1854,26227,0.34838240956721545,False,neutral
16,2010-2014,0.05022011745123996,0.5687713179569857,0.3351231977482356,1.0433941165591665,-0.00485171596799316,12,297,1854,26227,0.22431652461553847,False,neutral
17,2010-2014,0.457583710256648,0.7749531116794544,0.4708075101932316,1.3622809385155732,-0.0021715641822542707,14,255,1854,26227,0.6812913019376758,False,neutral
18,2010-2014,0.6500553942651597,0.9523528764366461,0.7974140845257524,1.1446452936015743,-0.0033655008308713236,135,1998,1854,26227,0.8217681399201076,False,neutral
19,2010-2014,0.32410799713860633,1.1344039060225313,0.8942069081702628,1.4568020737516851,0.004442912717606287,72,902,1854,26227,0.5692881523906141,False,neutral
20,2010-2014,1.0,0.9832715341917796,0.7032401028865654,1.4119335863387719,-0.00030618084272863305,34,489,1854,26227,1.0,False,neutral
21,2010-2014,0.049454865355690686,0.0,0.00799324600923568,2.0974603158067002,-0.00205894688679605,0,54,1854,26227,0.22431652461553847,False,neutral
22,2010-2014,0.5185114917491038,1.0910142196333734,0.839032183497701,1.4405801336564668,0.002534711772320241,58,754,1854,26227,0.7237556238997908,False,neutral
23,2010-2014,0.2603358030157563,0.2769859157910331,0.08106648863333916,2.0872029135756636,-0.0014051866228586211,1,51,1854,26227,0.5130146706486962,False,neutral
24,2010-2014,0.7853466885379701,0.9359619018148914,0.660085250670406,1.3666748770387869,-0.0011236022529875558,31,468,1854,26227,0.9566950569462545,False,neutral
25,2010-2014,0.5887603779344182,0.8479799319493976,0.5540700219355066,1.3587232888942409,-0.0019093526196004521,20,333,1854,26227,0.7689743040517494,False,neutral
26,2010-2014,0.018833948480593783,1.453736793645344,1.0842958766443762,1.9854102077832751,0.00777328748188838,47,461,1854,26227,0.10515621234998196,False,neutral
27,2010-2014,1.0,0.9165664039784235,0.4655598947668415,2.0513903730213716,-0.00034227349311745066,7,108,1854,26227,1.0,False,neutral
28,2010-2014,0.48713649657322666,0.5970735270618851,0.23624933840848308,2.024255055452211,-0.0010890108923300092,3,71,1854,26227,0.7095248971827433,False,neutral
29,2010-2014,0.0938519669066667,0.3034673355163845,0.1073232390262762,1.3257907431946865,-0.002467215431251234,2,93,1854,26227,0.29943246584507943,False,neutral
30,2010-2014,1.0,0.9754922105577764,0.5133966182590607,2.073471236197458,-0.00010792833574958718,8,116,1854,26227,1.0,False,neutral
31,2010-2014,0.21679280677882973,1.2451974114928257,0.8993688680025046,1.7658222147101448,0.0038665614200868205,37,422,1854,26227,0.46855219529618036,False,neutral
32,2010-2014,0.0062050678575441475,1.733873694139645,1.2168098315398117,2.5375092050900974,0.007232144513409169,32,263,1854,26227,0.041573954645545794,True,overrepresented
33,2010-2014,0.8200289024961871,0.7439829302987198,0.32088559404092043,2.1536095414437053,-0.0007402797968068106,4,76,1854,26227,0.9811060083436525,False,neutral
34,2010-2014,1.0,0.7443974209674212,0.20652089934796078,5.728599201176515,-0.00018506994920170264,1,19,1854,26227,1.0,False,neutral
35,2010-2014,0.9403359977851034,0.9792850191521287,0.7359834223204769,1.3277041074527405,-0.0005331840763421851,48,693,1854,26227,1.0,False,neutral
36,2010-2014,0.1487051904369235,1.889033189033189,0.8883395679106751,4.609016129137175,0.0015204568823625152,6,45,1854,26227,0.39570279133998276,False,neutral
37,2010-2014,0.03168730811247482,0.15499664933016255,0.046018951289818665,1.16121674889255,-0.002930332464929769,1,91,1854,26227,0.16331151104121636,False,neutral
38,2010-2014,0.596815877771507,1.2867889276758937,0.5831628437363516,3.3723396854334675,0.0005997960960626354,5,55,1854,26227,0.7689743040517494,False,neutral
39,2010-2014,0.0034116047538918443,0.11179211745860423,0.03336182628014894,0.8357904451026394,-0.004264835076742024,1,126,1854,26227,0.027606823101295176,True,underrepresented
40,2010-2014,0.17665627377743212,1.2947670291248776,0.9136395054088184,1.8863278974173154,0.003876823660852643,32,351,1854,26227,0.39570279133998276,False,neutral
41,2010-2014,0.4027466680458113,0.0,0.017528301265751105,4.743871793244396,-0.0009150875052426888,0,24,1854,26227,0.6466208857569133,False,neutral
42,2010-2014,0.5146185113440269,0.39262157462373326,0.11337513621283828,2.9745038090992537,-0.0008332569320819406,1,36,1854,26227,0.7237556238997908,False,neutral
43,2010-2014,0.06714918676360218,0.34967919953922605,0.14020427264141572,1.1767173430977957,-0.002995443194918945,3,121,1854,26227,0.2646467948918439,False,neutral
44,2010-2014,6.6987266115296565e-06,7.896179802362015,3.7762682697312226,17.223938047938525,0.004707427628888912,10,18,1854,26227,0.00011220367074312175,True,overrepresented
45,2010-2014,0.531553452678181,1.187769620297524,0.7034360153454309,2.1478505337809564,0.001101926097141508,13,155,1854,26227,0.7268179863150638,False,neutral
46,2010-2014,0.0934983832188151,1.352558597535699,0.9757020027346904,1.9200660646602017,0.005124806739795517,37,389,1854,26227,0.29943246584507943,False,neutral
47,2010-2014,0.29715199545552795,1.7699324324324324,0.7305165702173861,5.259003259652342,0.0009373806294714524,4,32,1854,26227,0.5380860458248748,False,neutral
48,2010-2014,0.3861242948407265,0.6568509010369475,0.3218662810367136,1.5602848044179096,-0.0016823493859868953,6,129,1854,26227,0.6466208857569133,False,neutral
49,2010-2014,1.0,0.8658750372109946,0.33777959559777154,2.958927766656888,-0.00025018067919087804,3,49,1854,26227,1.0,False,neutral
50,2010-2014,0.17718035433133558,0.7343255241209462,0.4894510733227662,1.1490499662351419,-0.00422405346664457,22,422,1854,26227,0.39570279133998276,False,neutral
51,2010-2014,1.0,0.9350035367961104,0.49265392804492436,1.9858298052506194,-0.0002985715660084815,8,121,1854,26227,1.0,False,neutral
52,2010-2014,1.0,,0.2805258128146031,712.9963172907662,0.0,0,0,1854,26227,1.0,False,neutral
53,2010-2014,0.43718210999812246,0.692965722603673,0.367656488048121,1.4647391020776992,-0.0018999747001831862,8,163,1854,26227,0.6657091220425956,False,neutral
54,2010-2014,1.0,1.0104520209811787,0.34023910572594723,4.523510910572573,1.1146562114381807e-05,2,28,1854,26227,1.0,False,neutral
55,2010-2014,1.0,0.7251481419947943,0.24899233024640055,3.2151754065206655,-0.0004082685444551839,2,39,1854,26227,1.0,False,neutral
56,2010-2014,0.26998582580614783,0.0,0.013301067481444108,3.5504753293176203,-0.0012201166736569185,0,32,1854,26227,0.5168300094003402,False,neutral
57,2010-2014,0.0037083792225620386,1.5345079767029628,1.177931580574985,2.028307872265538,0.010852329892665186,59,550,1854,26227,0.027606823101295176,True,overrepresented
58,2010-2014,0.16302689355384617,1.6671340258747052,0.8605587463923893,3.5911739260317903,0.00172224667473579,8,68,1854,26227,0.39570279133998276,False,neutral
59,2010-2014,0.059992049228091746,0.5146608488302488,0.27446096605240894,1.083977335945855,-0.004035178879082793,8,219,1854,26227,0.2512167061426342,False,neutral
60,2010-2014,0.15902223800704274,1.5748975656784767,0.8662778157703017,3.1202904322595657,0.001962165113160845,10,90,1854,26227,0.39570279133998276,False,neutral
61,2010-2014,0.0002429997003646202,2.8471677559912854,1.7604938429410686,4.807928650803447,0.0062771597194175854,18,90,1854,26227,0.003256195984885911,True,overrepresented
62,2010-2014,0.5885819842440465,1.1789440546860945,0.31183626186360175,9.23776662157455,8.183057316074832e-05,1,12,1854,26227,0.7689743040517494,False,neutral
63,2010-2014,0.09381433561160496,0.19334806940244995,0.05714622930553893,1.4512021850427044,-0.0022440168359977525,1,73,1854,26227,0.29943246584507943,False,neutral
64,2010-2014,0.11082028098780258,0.0,0.010715156311665504,2.836389419464539,-0.0015251458420711482,0,40,1854,26227,0.3374981284628533,False,neutral
65,2010-2014,0.41499549384398915,0.6075908166230747,0.26363659043648885,1.752452809273934,-0.0013884667796870485,4,93,1854,26227,0.6466208857569133,False,neutral
-1,2015-2019,5.544273117156954e-07,0.75985513698522,0.681569649162415,0.8485245503329397,-0.0472405380527024,429,6017,2166,24529,5.306661412135942e-06,True,underrepresented
0,2015-2019,2.8145451542425357e-19,0.3688882658616575,0.28926243295561077,0.47724045704366236,-0.0473685640984928,65,1898,2166,24529,4.714363133356247e-18,True,underrepresented
1,2015-2019,0.0020732514014763894,1.6084182112694314,1.2191892562908573,2.154218210663077,0.009452112894654592,55,391,2166,24529,0.008777280651724388,True,overrepresented
2,2015-2019,0.04373188527384253,0.41808490582206453,0.19508069738138864,1.0757363684589267,-0.003195286924964578,5,135,2166,24529,0.10851986345731295,False,neutral
3,2015-2019,0.014030782435393577,0.5082265701604995,0.304649604765554,0.9107611764638649,-0.005739357566732682,13,288,2166,24529,0.04273011014415317,True,underrepresented
4,2015-2019,0.004745024175322968,1.6300107613666937,1.1898778201972446,2.2776940636493768,0.007404769005967158,42,294,2166,24529,0.017662034430368827,True,overrepresented
5,2015-2019,2.0529874854178204e-106,3.6554067224493676,3.2865717558112175,4.06876533638827,0.16820333683080468,548,2080,2166,24529,1.3755016152299397e-104,True,overrepresented
6,2015-2019,0.6867161259277106,0.8402946055338066,0.49924440221367716,1.5158937938789105,-0.0011325656061961743,13,175,2166,24529,0.8071926392483616,False,neutral
7,2015-2019,0.0012408499633931667,0.5554363693811518,0.3888911032346359,0.8191463943393797,-0.010460586216243857,29,585,2166,24529,0.005938353396238726,True,underrepresented
8,2015-2019,0.0059444813263427945,0.0,0.005253365677277839,1.3720782581212316,-0.0026906926495168983,0,66,2166,24529,0.020962118361314067,True,underrepresented
9,2015-2019,1.6580199805383853e-06,0.4719837895296306,0.34228930123434637,0.6679501450288335,-0.01795082512428897,36,848,2166,24529,1.3885917337008977e-05,True,underrepresented
10,2015-2019,0.08231577514175652,0.42228120380056544,0.18391319580562418,1.2152432353656581,-0.0025154614695244368,4,107,2166,24529,0.1779082882096028,False,neutral
11,2015-2019,0.36004184059158095,0.7251873147334396,0.4241660976751555,1.3375772967087403,-0.002083462968645062,12,187,2166,24529,0.5510071172945215,False,neutral
12,2015-2019,0.5841921742877059,0.5143043186019156,0.17763536923333353,2.273700858291405,-0.0008704340655135741,2,44,2166,24529,0.7628164977981202,False,neutral
13,2015-2019,2.1441027908822102e-11,0.16949732997925768,0.09121138001965554,0.3547517991499891,-0.017709792848136077,8,525,2166,24529,2.873097739782162e-10,True,underrepresented
14,2015-2019,0.35757835603760846,0.5888718571648928,0.27253163143682907,1.5230519649433263,-0.0016053321775227748,5,96,2166,24529,0.5510071172945215,False,neutral
15,2015-2019,0.6375779683088766,0.8892643550099326,0.6154715418453197,1.3268542981823743,-0.0015863786009113461,28,356,2166,24529,0.7628164977981202,False,neutral
16,2015-2019,0.22181572688867515,0.682837360524525,0.40740191611032667,1.227978759958233,-0.0027632884240852036,13,215,2166,24529,0.39109615004055887,False,neutral
17,2015-2019,0.016521603197461536,0.4937244063190394,0.2847323585893909,0.9316022404151241,-0.005154299994349689,11,251,2166,24529,0.04812814844477926,True,underrepresented
18,2015-2019,0.004560839655912338,0.76420713905778,0.6351284533867954,0.9261373637611446,-0.01611983810069427,122,1777,2166,24529,0.017662034430368827,True,underrepresented
19,2015-2019,0.01029959905988674,0.7001717195641876,0.5363059812809952,0.9293437019079415,-0.010483473554038794,55,880,2166,24529,0.032860625572019596,True,underrepresented
20,2015-2019,8.85941719456804e-06,1.7018560632164106,1.3692632344790125,2.1337112334162684,0.01725240370689045,93,630,2166,24529,6.595343911511764e-05,True,overrepresented
21,2015-2019,0.0708748681625335,0.0,0.009252547080799376,2.4556417939551807,-0.0015084186065473521,0,37,2166,24529,0.15828720556299147,False,neutral
22,2015-2019,0.33630188029750385,0.8501768814635973,0.6312249104685171,1.1687437016147866,-0.0034946103895639458,44,584,2166,24529,0.5510071172945215,False,neutral
23,2015-2019,0.030847877789834215,0.0,0.007329949024325793,1.930394069429115,-0.0019160993110196095,0,47,2166,24529,0.07952645975988763,False,neutral
24,2015-2019,0.603850426266682,1.0879123606101009,0.7942641168809383,1.5233014359591945,0.0014669353067940337,40,417,2166,24529,0.7628164977981202,False,neutral
25,2015-2019,0.00011429235260619165,0.3066421632974534,0.16419103318578004,0.6440326803104761,-0.008251600504379708,8,293,2166,24529,0.0006961443295104401,True,underrepresented
26,2015-2019,0.5805575226351603,0.8788396953460101,0.6119791492771108,1.301913012387756,-0.0018177552814320035,29,373,2166,24529,0.7628164977981202,False,neutral
27,2015-2019,0.8810964239452193,0.8828816376232085,0.5033469753767762,1.6799233383103669,-0.0006698122451548579,11,141,2166,24529,1.0,False,neutral
28,2015-2019,0.17604040072376548,0.34256147426202876,0.12010583148212707,1.5031234002730987,-0.0017673316153525402,2,66,2166,24529,0.3276307457914524,False,neutral
29,2015-2019,0.047113307305892804,0.33545268535175293,0.13402172428515705,1.1311198008475696,-0.002732533563923262,3,101,2166,24529,0.11273541391052921,False,neutral
30,2015-2019,1.0,0.9595217131536744,0.5328035446113019,1.8882730693011782,-0.0001938271419508449,10,118,2166,24529,1.0,False,neutral
31,2015-2019,0.5998085764647619,1.0867158991277468,0.7904438933782353,1.528176120663505,0.0014129354941841143,39,407,2166,24529,0.7628164977981202,False,neutral
32,2015-2019,1.0,0.9977378259316585,0.6478414896948085,1.6066315089992227,-2.07416498766589e-05,20,227,2166,24529,1.0,False,neutral
33,2015-2019,0.08924825101895856,0.19487935016325555,0.057267621031870455,1.466109637648446,-0.0019028675688569133,1,58,2166,24529,0.1868635255709445,False,neutral
34,2015-2019,1.0,0.6659964678712131,0.18299584950032757,5.144273121993854,-0.00023137668052065837,1,17,2166,24529,1.0,False,neutral
35,2015-2019,0.0020960670213073167,0.5870015047466243,0.41734288343455545,0.8498775342593504,-0.010135514496625192,32,611,2166,24529,0.008777280651724388,True,underrepresented
36,2015-2019,0.8168269951347473,0.7805990621710421,0.333356083632872,2.273075489651566,-0.0005178260176103759,4,58,2166,24529,0.9435760116211737,False,neutral
37,2015-2019,0.00983294534415444,0.12828574427881587,0.038069460279866685,0.961299224153127,-0.0031259096822736855,1,88,2166,24529,0.032860625572019596,True,underrepresented
38,2015-2019,0.4394910324409796,0.45247689463955637,0.1571236804187992,1.995012051109574,-0.0011150424881969283,2,50,2166,24529,0.640128242903166,False,neutral
39,2015-2019,1.0,0.8707621082621083,0.4205786384578203,2.088058494373633,-0.00040982639239053225,6,78,2166,24529,1.0,False,neutral
40,2015-2019,6.522128674081245e-05,0.31466340842031376,0.1736544481038229,0.6330434163308603,-0.008931425959819848,9,321,2166,24529,0.0004369826211634435,True,underrepresented
41,2015-2019,0.3931958438059875,0.0,0.01842036605721678,5.075989169648545,-0.0007338252680500632,0,18,2166,24529,0.5854249230000258,False,neutral
42,2015-2019,0.2560629770272336,0.27587450008449277,0.08011703356548655,2.085304382402022,-0.001209810371254076,1,41,2166,24529,0.4399030630980679,False,neutral
43,2015-2019,0.06162614942148932,0.3997609555229917,0.174322523563109,1.149567262906325,-0.0027600698922077916,4,113,2166,24529,0.14237765555999257,False,neutral
44,2015-2019,8.374815385100388e-22,11.508928571428571,7.344802244058382,18.026165462712964,0.015994672972128227,38,38,2166,24529,1.8703754360057536e-20,True,overrepresented
45,2015-2019,0.5389955914503506,0.7539483851027662,0.41001313848029897,1.5326856102095736,-0.0013485648566358612,9,135,2166,24529,0.7523480130661144,False,neutral
46,2015-2019,0.021196352735255365,1.5093481524860914,1.0955923496760118,2.123717412363667,0.006155263408224995,40,302,2166,24529,0.05917315138592123,False,neutral
47,2015-2019,4.0621764680364075e-28,45.962511715089036,20.61688975427593,93.58526387825786,0.014447631983051925,32,8,2166,24529,1.3608291167921964e-26,True,overrepresented
48,2015-2019,0.0009983892187675615,0.09805803795561803,0.029229685314813954,0.7334553871532942,-0.00422664758434878,1,115,2166,24529,0.005145544435186663,True,underrepresented
49,2015-2019,0.13025394428223463,0.209349071935677,0.06138952487380085,1.5763113783444158,-0.0017397952870680106,1,54,2166,24529,0.25667689020322704,False,neutral
50,2015-2019,0.030861014235180274,0.6101980870694075,0.399409186403526,0.976361929733894,-0.005809807653382713,20,369,2166,24529,0.07952645975988763,False,neutral
51,2015-2019,0.20420664611495204,1.4184681543468154,0.8583638627779009,2.481149557102463,0.002033039302565599,15,120,2166,24529,0.3697796024243726,False,neutral
52,2015-2019,1.0,,0.22458913184082605,570.7833137743994,0.0,0,0,2166,24529,1.0,False,neutral
53,2015-2019,0.17428604748516185,1.5132589838909543,0.899131345015772,2.7050356353759146,0.0021828798421918054,14,105,2166,24529,0.3276307457914524,False,neutral
54,2015-2019,0.5173282394760564,0.3535941108545035,0.10154102404660144,2.6847349328452563,-0.0008428977372290443,1,32,2166,24529,0.7374679158488464,False,neutral
55,2015-2019,1.0,0.9847303704894318,0.32674189171177637,4.440039906550168,-1.4304586121833608e-05,2,23,2166,24529,1.0,False,neutral
56,2015-2019,0.621814431806398,0.0,0.023267687506310135,6.543572302643694,-0.0005707529862611603,0,14,2166,24529,0.7628164977981202,False,neutral
57,2015-2019,0.0008416232560019432,1.5958653709963857,1.2398397200319178,2.079666255726302,0.011323152759390425,67,481,2166,24529,0.004699063179344183,True,overrepresented
58,2015-2019,1.0,0.8283887554548223,0.3203670256652608,2.8444784967297303,-0.0002864493370897177,3,41,2166,24529,1.0,False,neutral
59,2015-2019,0.34403598098522853,0.7103586344050381,0.40704556435249856,1.3466687863970122,-0.0020559266403605324,11,175,2166,24529,0.5510071172945215,False,neutral
60,2015-2019,0.5557586275771803,0.6814671922302816,0.31399863182882903,1.7674517741014446,-0.0010753472617088403,5,83,2166,24529,0.7599148581157363,False,neutral
61,2015-2019,6.995990465103998e-10,3.1653259518698453,2.297819754085931,4.427183008668483,0.014429036021093541,46,167,2166,24529,7.812189352699465e-09,True,overrepresented
62,2015-2019,0.6276805837018447,0.0,0.021831767572749645,6.102621096728272,-0.000611521056708386,0,15,2166,24529,0.7628164977981202,False,neutral
63,2015-2019,0.11809590139757542,0.3988577955454026,0.1586790625407867,1.3481330352176168,-0.00208024443676765,3,85,2166,24529,0.23977046647386527,False,neutral
64,2015-2019,0.36185542031282003,0.3327672870533895,0.09584724745394878,2.5236023540979593,-0.0009244338781234959,1,34,2166,24529,0.5510071172945215,False,neutral
65,2015-2019,1.0,0.9436614294516328,0.3141959173958661,4.247753113862324,-5.5072656569059406e-05,2,24,2166,24529,1.0,False,neutral
-1,2020-2024,6.8307232118156914e-09,0.7288846192996743,0.6540128284428722,0.8136822571669824,-0.05324967088496588,429,5632,2271,23258,7.627640919860856e-08,True,underrepresented
0,2020-2024,6.499133905951747e-08,0.607034353764628,0.5035176831301849,0.7373568228484021,-0.0308507266279101,118,1926,2271,23258,6.220599595696673e-07,True,underrepresented
1,2020-2024,0.14270195310968004,1.3026299652935334,0.9353512960070494,1.8563717697664375,0.0037375623635455754,37,292,2271,23258,0.2812067899514283,False,neutral
2,2020-2024,0.5865973194576388,1.1465056274225938,0.7158051781090377,1.932455173557762,0.0009503034499873698,17,152,2271,23258,0.7558080846858038,False,neutral
3,2020-2024,0.04293850257744032,0.6421166491060656,0.4271431821199941,1.0063670849589217,-0.005318227079168869,22,349,2271,23258,0.11507518690754005,False,neutral
4,2020-2024,0.02424377037258213,1.4994277752898442,1.0778028275141094,2.1322007680934947,0.005510771727660154,38,261,2271,23258,0.08121663074815014,False,neutral
5,2020-2024,5.612703308348796e-152,4.274656269287659,3.866979524827802,4.727301644530491,0.207729056471774,677,2102,2271,23258,3.7605112165936935e-150,True,overrepresented
6,2020-2024,0.777749596179047,1.082371890919988,0.6585157452318466,1.8855627391704743,0.0004995937251119006,15,142,2271,23258,0.8832071685423076,False,neutral
7,2020-2024,2.6659594019231192e-09,0.2928264516050613,0.1868029675724854,0.48539830353017116,-0.01762395057013474,17,584,2271,23258,3.5723855985769803e-08,True,underrepresented
8,2020-2024,0.5199173747706607,0.341086637298091,0.09762110483142199,2.5932144921835345,-0.0008495440970600725,1,30,2271,23258,0.6966892821926853,False,neutral
9,2020-2024,7.015963484635197e-06,0.49968254487926766,0.3648787053488765,0.7012165650905452,-0.016202187254195553,38,766,2271,23258,4.700695534705582e-05,True,underrepresented
10,2020-2024,0.03027541520579367,0.15023322104172065,0.044335909316188735,1.128295788911782,-0.0024833905154967393,1,68,2271,23258,0.08994186261081874,False,neutral
11,2020-2024,0.7718799719663425,1.070421044974507,0.641299660455971,1.9016019329073743,0.00040322673781390244,14,134,2271,23258,0.8832071685423076,False,neutral
12,2020-2024,0.03221798063671119,0.0,0.006768990681652662,1.7837276227917802,-0.0019778140854759653,0,46,2271,23258,0.08994186261081874,False,neutral
13,2020-2024,1.7727818315821248e-11,0.13898454746136865,0.0692251548105347,0.3266049894461116,-0.01606123396923807,6,435,2271,23258,2.969409567900059e-10,True,underrepresented
14,2020-2024,0.7368753262907803,0.7947178974554784,0.41692393719367177,1.6929637158285173,-0.0009059064784325949,8,103,2271,23258,0.8661516993242505,False,neutral
15,2020-2024,1.9873611049447408e-07,0.23954348736562892,0.13242854251475586,0.48132033186469003,-0.012375452295331001,9,380,2271,23258,1.6644149253912205e-06,True,underrepresented
16,2020-2024,0.02621196121903814,0.516803963949268,0.297373137483596,0.9767600689210306,-0.0044864417707307066,11,217,2271,23258,0.08362863817502644,False,neutral
